Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_43536,4,0,0,0,0,0,6,826,832,0.429,43536,43536,36.084,25.275,0,0.072,0.155,0.025,0.035,0.072,8.373,9.509,7.020,8.977,0.953
Track_43538,4,0,0,0,0,0,6,824,830,0.538,43538,43538,42.889,50.223,0,0.093,0.203,0.005,0.072,0.101,7.914,9.599,6.501,8.639,1.261
Track_43539,7,0,0,0,0,0,12,826,838,0.971,43539,43539,34.387,31.522,0,0.106,0.216,0.009,0.112,0.078,10.782,13.852,7.340,10.085,2.065
Track_43559,6,0,0,0,0,0,10,824,834,0.752,43559,43559,1.067,31.932,0,0.079,0.088,0.063,0.081,0.009,9.757,14.875,5.247,11.230,3.701
Track_43564,5,0,0,0,0,0,8,824,832,0.571,43564,43564,29.173,47.719,0,0.082,0.109,0.054,0.104,0.028,11.239,12.907,9.715,11.075,1.332
Track_43565,7,0,0,0,0,0,12,826,838,0.747,43565,43565,41.316,29.812,0,0.071,0.229,0.006,0.042,0.082,15.956,21.676,8.922,17.402,4.882
Track_43566,7,0,0,0,0,0,12,826,838,0.660,43566,43566,16.392,47.542,0,0.073,0.138,0.011,0.085,0.053,7.316,8.807,3.569,8.265,1.772
Track_43572,5,0,0,0,0,0,8,826,834,0.546,43572,43572,30.667,48.019,0,0.070,0.108,0.052,0.068,0.026,9.173,11.772,6.287,10.048,2.047
Track_43573,7,0,0,0,0,0,12,826,838,0.726,43573,43573,13.416,13.851,0,0.061,0.154,0.014,0.051,0.048,11.281,14.799,7.690,10.759,2.241
Track_43574,8,0,0,0,0,0,14,824,838,0.936,43574,43574,9.845,12.046,0,0.074,0.148,0.023,0.054,0.047,9.051,10.678,5.777,9.654,1.649
Track_43579,4,0,0,0,0,0,6,824,830,0.426,43579,43579,21.463,12.640,0,0.072,0.136,0.031,0.050,0.056,11.062,13.342,9.231,11.854,1.637
Track_43585,5,0,0,0,0,0,8,824,832,0.560,43585,43585,34.091,2.460,0,0.078,0.208,0.017,0.051,0.088,8.925,10.524,7.721,8.531,0.990
Track_43586,4,0,0,0,0,0,6,826,832,0.521,43586,43586,40.771,54.380,0,0.099,0.159,0.058,0.079,0.053,5.951,6.358,5.460,6.218,0.357
Track_43590,5,0,0,0,0,0,8,824,832,0.717,43590,43590,50.677,54.182,0,0.091,0.124,0.053,0.114,0.033,8.679,9.521,7.731,9.068,0.758
Track_43592,6,0,0,0,0,0,10,824,834,0.406,43592,43592,14.997,54.426,0,0.043,0.064,0.023,0.042,0.019,12.895,15.507,7.176,14.727,2.879
Track_43594,5,0,0,0,0,0,8,826,834,0.466,43594,43594,44.395,37.338,0,0.060,0.072,0.050,0.061,0.009,18.564,21.316,15.382,18.021,2.230
Track_43600,6,0,0,0,0,0,10,824,834,0.573,43600,43600,52.651,36.137,0,0.060,0.119,0.024,0.050,0.038,12.007,15.278,9.754,11.276,2.120
Track_43609,8,0,0,0,0,0,14,824,838,1.051,43609,43609,15.169,34.563,0,0.076,0.134,0.020,0.071,0.043,11.794,14.601,7.645,12.360,1.903
Track_43610,6,0,0,0,0,0,10,824,834,0.544,43610,43610,33.462,34.237,0,0.073,0.191,0.023,0.054,0.068,8.223,9.474,6.510,8.619,0.963
Track_43613,4,0,0,0,0,0,6,826,832,0.466,43613,43613,24.944,34.397,0,0.079,0.150,0.033,0.053,0.062,7.196,9.293,4.464,7.713,1.742
Track_43616,7,0,0,0,0,0,12,824,836,1.121,43616,43616,46.214,0.808,0,0.100,0.242,0.034,0.080,0.075,7.829,9.817,5.982,7.237,1.415
Track_43619,5,0,0,0,0,0,8,826,834,0.439,43619,43619,50.051,15.822,0,0.070,0.103,0.047,0.069,0.024,10.075,12.328,6.619,10.801,1.972
Track_43621,9,0,0,0,0,0,16,826,842,0.651,43621,43621,35.644,16.162,0,0.076,0.220,0.006,0.064,0.068,7.531,12.523,5.319,5.979,2.555
Track_43624,7,0,0,0,0,0,12,824,836,0.541,43624,43624,40.895,51.881,0,0.053,0.144,0.014,0.049,0.048,10.627,12.027,8.139,11.106,1.310
Track_43672,6,0,0,0,0,0,10,828,838,0.519,43672,43672,51.913,31.560,0,0.055,0.086,0.036,0.042,0.023,12.913,16.665,8.383,13.830,2.965
Track_43674,8,0,0,0,0,0,14,830,844,1.213,43674,43674,21.990,50.555,0,0.095,0.191,0.053,0.071,0.058,12.004,15.085,8.215,12.950,2.272
Track_43675,9,0,0,0,0,0,16,828,844,1.058,43675,43675,27.200,15.901,0,0.079,0.189,0.024,0.057,0.054,11.582,16.224,7.686,11.027,2.706
Track_43678,5,0,0,0,0,0,8,828,836,0.410,43678,43678,26.685,49.894,0,0.052,0.080,0.028,0.054,0.021,12.082,15.647,6.635,13.861,3.234
Track_43679,5,0,0,0,0,0,8,828,836,0.564,43679,43679,13.020,15.902,0,0.071,0.112,0.044,0.069,0.029,11.380,13.662,7.786,12.392,2.248
Track_43681,6,0,0,0,0,0,10,832,842,0.590,43681,43681,25.614,48.794,0,0.062,0.084,0.020,0.073,0.027,10.746,12.694,6.806,11.568,2.086
Track_43688,6,0,0,0,0,0,10,828,838,0.648,43688,43688,21.936,31.473,0,0.067,0.114,0.020,0.062,0.043,10.180,13.699,6.814,12.082,2.737
Track_43689,7,0,0,0,0,0,12,828,840,0.523,43689,43689,27.532,31.456,0,0.051,0.062,0.038,0.054,0.010,13.903,19.224,6.123,13.717,4.391
Track_43692,5,0,0,0,0,0,8,830,838,0.489,43692,43692,28.984,14.476,0,0.067,0.125,0.009,0.068,0.047,8.143,9.358,7.356,7.871,0.676
Track_43693,7,0,0,0,0,0,12,828,840,0.926,43693,43693,16.343,31.270,0,0.081,0.233,0.025,0.059,0.077,9.594,12.855,6.059,9.261,2.172
Track_43695,9,0,0,0,0,0,16,828,844,0.475,43695,43695,39.325,31.313,0,0.058,0.174,0.005,0.055,0.057,9.039,11.141,4.969,10.267,2.079
Track_43697,7,0,0,0,0,0,12,832,844,0.539,43697,43697,35.554,13.400,0,0.054,0.169,0.014,0.045,0.058,8.647,10.731,6.368,9.042,1.590
Track_43698,5,0,0,0,0,0,8,830,838,0.556,43698,43698,36.283,30.224,0,0.071,0.161,0.032,0.047,0.060,13.064,14.678,11.508,12.850,1.193
Track_43706,6,0,0,0,0,0,10,828,838,0.447,43706,43706,40.012,14.183,0,0.070,0.135,0.013,0.081,0.053,9.104,11.498,6.693,9.254,1.462
Track_43707,11,0,0,0,0,0,20,830,850,1.520,43707,43707,11.149,47.674,0,0.090,0.230,0.016,0.072,0.069,11.895,14.520,5.489,12.926,2.650
Track_43711,7,0,0,0,0,0,12,828,840,0.584,43711,43711,49.407,46.100,0,0.096,0.159,0.021,0.122,0.056,11.293,14.500,6.210,11.822,2.674
Track_43712,4,0,0,0,0,0,6,830,836,0.426,43712,43712,10.227,46.501,0,0.078,0.104,0.060,0.069,0.023,7.425,7.865,7.003,7.621,0.337
Track_43713,13,0,0,0,0,0,24,828,852,0.854,43713,43713,42.618,28.921,0,0.044,0.090,0.016,0.044,0.020,13.408,17.876,7.647,13.771,3.119
Track_43725,4,0,0,0,0,0,6,832,838,0.480,43725,43725,29.671,36.500,0,0.089,0.212,0.018,0.039,0.106,8.153,9.150,6.877,8.508,0.830
Track_43728,7,0,0,0,0,0,12,832,844,0.607,43728,43728,7.778,54.265,0,0.060,0.158,0.018,0.058,0.051,5.954,7.512,4.861,5.657,0.971
Track_43732,10,0,0,0,0,0,18,830,848,1.298,43732,43732,15.954,37.217,0,0.077,0.149,0.039,0.079,0.035,11.462,14.897,8.808,11.245,1.991
Track_43734,8,0,0,0,0,0,14,830,844,0.817,43734,43734,5.991,37.033,0,0.064,0.075,0.051,0.065,0.010,8.537,11.611,3.159,10.564,2.997
Track_43735,8,0,0,0,0,0,14,828,842,1.231,43735,43735,24.116,20.234,0,0.092,0.162,0.046,0.077,0.045,9.268,10.622,8.438,9.313,0.729
Track_43736,11,0,0,0,0,0,20,830,850,1.199,43736,43736,49.946,54.865,0,0.076,0.200,0.000,0.058,0.072,10.154,13.890,6.558,9.809,2.130
Track_43738,6,0,0,0,0,0,10,832,842,0.589,43738,43738,52.301,54.502,0,0.081,0.174,0.005,0.073,0.066,8.742,10.994,7.328,9.019,1.224
Track_43739,7,0,0,0,0,0,12,832,844,0.770,43739,43739,26.364,53.971,0,0.080,0.238,0.031,0.052,0.078,8.049,10.373,5.599,7.559,1.684
Track_43741,9,0,0,0,0,0,16,830,846,0.705,43741,43741,22.975,18.838,0,0.051,0.073,0.017,0.062,0.022,10.517,13.223,7.509,10.597,1.779
Track_43744,4,0,0,0,0,0,6,828,834,0.415,43744,43744,5.700,1.512,0,0.072,0.139,0.019,0.059,0.061,6.963,7.413,6.451,7.169,0.363
Track_43749,4,0,0,0,0,0,6,830,836,0.509,43749,43749,39.887,53.286,0,0.085,0.115,0.039,0.102,0.041,9.803,11.357,7.283,10.632,1.539
Track_43750,8,0,0,0,0,0,14,830,844,0.865,43750,43750,15.557,18.998,0,0.063,0.079,0.036,0.065,0.013,12.839,14.960,11.323,12.741,1.146
Track_43759,6,0,0,0,0,0,10,828,838,0.537,43759,43759,13.860,34.068,0,0.059,0.124,0.027,0.046,0.039,10.354,11.458,8.351,11.290,1.239
Track_43762,6,0,0,0,0,0,10,830,840,0.425,43762,43762,47.106,17.159,0,0.063,0.116,0.025,0.054,0.034,9.157,10.483,8.418,9.124,0.641
Track_43763,5,0,0,0,0,0,8,828,836,0.583,43763,43763,35.716,51.954,0,0.131,0.191,0.060,0.165,0.059,8.436,9.717,6.473,8.901,1.113
Track_43764,9,0,0,0,0,0,16,832,848,0.628,43764,43764,31.023,52.244,0,0.050,0.098,0.008,0.054,0.033,10.056,13.590,5.029,10.238,3.101
Track_43765,6,0,0,0,0,0,10,830,840,0.582,43765,43765,1.616,34.659,0,0.068,0.143,0.033,0.053,0.043,16.686,20.254,11.880,18.947,3.225
Track_43766,7,0,0,0,0,0,12,828,840,1.188,43766,43766,0.000,53.059,0,0.099,0.162,0.000,0.108,0.063,6.675,7.656,5.171,6.808,0.778
Track_43767,4,0,0,0,0,0,6,830,836,0.417,43767,43767,44.787,18.399,0,0.072,0.087,0.047,0.083,0.022,10.429,11.337,9.161,10.772,0.798
Track_43770,8,0,0,0,0,0,14,828,842,0.508,43770,43770,15.890,1.404,0,0.056,0.202,0.012,0.030,0.069,9.340,10.985,7.237,9.660,1.115
Track_43773,10,0,0,0,0,0,18,828,846,1.243,43773,43773,24.862,50.960,0,0.072,0.120,0.041,0.072,0.024,14.781,18.547,11.793,14.877,2.195
Track_43775,8,0,0,0,0,0,14,830,844,0.839,43775,43775,1.902,50.752,0,0.083,0.142,0.042,0.072,0.035,8.072,9.490,6.139,8.290,1.001
Track_43777,6,0,0,0,0,0,10,830,840,0.647,43777,43777,47.230,51.003,0,0.067,0.204,0.005,0.027,0.083,10.851,12.810,8.417,10.924,1.341
Track_43783,5,0,0,0,0,0,8,830,838,0.718,43783,43783,27.738,40.536,0,0.097,0.169,0.024,0.156,0.076,6.837,8.143,4.675,7.118,1.214
Track_43784,5,0,0,0,0,0,8,832,840,0.444,43784,43784,5.319,7.285,0,0.064,0.100,0.021,0.077,0.033,5.495,6.129,4.812,5.341,0.469
Track_43786,5,0,0,0,0,0,8,828,836,0.418,43786,43786,10.803,24.106,0,0.052,0.059,0.046,0.058,0.007,10.135,12.521,6.918,9.866,2.019
Track_43787,9,0,0,0,0,0,16,832,848,0.729,43787,43787,10.323,40.589,0,0.070,0.188,0.030,0.057,0.050,10.489,15.510,6.217,9.797,2.897
Track_43789,4,0,0,0,0,0,6,830,836,0.558,43789,43789,32.232,23.790,0,0.095,0.137,0.026,0.121,0.060,7.658,8.207,6.823,7.937,0.519
Track_43792,5,0,0,0,0,0,8,828,836,0.428,43792,43792,28.761,7.996,0,0.057,0.089,0.013,0.073,0.033,7.184,8.594,5.148,7.424,1.329
Track_43796,7,0,0,0,0,0,12,828,840,0.925,43796,43796,49.885,41.248,0,0.078,0.146,0.048,0.083,0.037,14.985,19.124,11.729,14.548,2.701
Track_43800,7,0,0,0,0,0,12,832,844,0.617,43800,43800,27.571,22.478,0,0.068,0.141,0.025,0.060,0.052,9.351,11.672,5.032,10.453,2.243
Track_43801,6,0,0,0,0,0,10,832,842,0.710,43801,43801,35.615,40.098,0,0.081,0.227,0.011,0.064,0.084,10.752,14.678,7.504,11.554,2.407
Track_43802,4,0,0,0,0,0,6,832,838,0.556,43802,43802,42.775,39.743,0,0.103,0.245,0.016,0.048,0.124,7.225,7.802,6.599,7.275,0.426
Track_43804,5,0,0,0,0,0,8,832,840,0.483,43804,43804,39.889,5.896,0,0.072,0.190,0.023,0.038,0.079,9.053,10.407,7.245,8.956,1.062
Track_43805,5,0,0,0,0,0,8,828,836,0.455,43805,43805,29.157,23.155,0,0.084,0.234,0.010,0.046,0.102,14.364,18.932,9.258,13.667,3.827
Track_43807,4,0,0,0,0,0,6,830,836,0.461,43807,43807,20.429,6.905,0,0.079,0.156,0.035,0.047,0.067,6.039,6.095,5.938,6.091,0.063
Track_43809,4,0,0,0,0,0,6,828,834,0.628,43809,43809,8.375,23.350,0,0.108,0.143,0.070,0.112,0.037,6.004,6.501,5.010,6.453,0.600
Track_43814,4,0,0,0,0,0,6,830,836,0.508,43814,43814,31.653,21.633,0,0.094,0.216,0.021,0.045,0.106,8.195,10.060,7.291,8.050,1.116
Track_43819,5,0,0,0,0,0,8,832,840,0.585,43819,43819,43.736,5.610,0,0.080,0.142,0.031,0.085,0.047,10.962,12.346,9.669,10.754,0.951
Track_43821,7,0,0,0,0,0,12,828,840,0.828,43821,43821,51.369,21.977,0,0.098,0.200,0.044,0.064,0.069,11.428,15.819,8.767,10.069,2.570
Track_43822,6,0,0,0,0,0,10,828,838,0.723,43822,43822,47.412,4.059,0,0.073,0.104,0.048,0.055,0.029,9.794,12.324,7.907,9.936,1.685
Track_43823,5,0,0,0,0,0,8,830,838,0.538,43823,43823,22.214,37.568,0,0.068,0.110,0.040,0.062,0.029,19.772,22.030,16.131,19.935,2.069
Track_43824,7,0,0,0,0,0,12,832,844,0.849,43824,43824,54.143,4.109,0,0.073,0.111,0.047,0.062,0.026,10.725,12.928,7.932,11.186,1.847
Track_43828,5,0,0,0,0,0,8,828,836,0.622,43828,43828,43.255,54.615,0,0.096,0.137,0.048,0.134,0.046,8.105,10.890,5.047,8.442,2.181
Track_43831,5,0,0,0,0,0,8,832,840,0.530,43831,43831,17.144,36.964,0,0.069,0.090,0.052,0.073,0.017,13.648,16.163,9.229,14.205,2.342
Track_43833,5,0,0,0,0,0,8,828,836,0.801,43833,43833,10.772,5.029,0,0.107,0.190,0.023,0.185,0.093,6.604,8.649,4.272,7.400,1.888
Track_43839,5,0,0,0,0,0,8,830,838,0.645,43839,43839,49.306,4.582,0,0.091,0.162,0.045,0.107,0.055,8.454,11.053,5.323,9.351,2.188
Track_43842,5,0,0,0,0,0,8,832,840,0.512,43842,43842,46.679,11.923,0,0.071,0.081,0.053,0.080,0.013,13.205,15.392,9.409,13.163,2.118
Track_43843,5,0,0,0,0,0,8,830,838,0.443,43843,43843,44.748,11.787,0,0.056,0.106,0.020,0.071,0.040,10.460,14.269,6.666,11.183,2.920
Track_43844,8,0,0,0,0,0,14,830,844,0.630,43844,43844,25.896,27.344,0,0.063,0.169,0.007,0.055,0.052,12.425,16.512,4.903,14.073,3.566
Track_43846,5,0,0,0,0,0,8,830,838,0.441,43846,43846,25.222,45.053,0,0.058,0.081,0.030,0.073,0.023,11.260,14.814,7.214,11.550,2.728
Track_43847,5,0,0,0,0,0,8,828,836,0.435,43847,43847,18.855,27.783,0,0.062,0.150,0.014,0.057,0.061,10.298,14.043,6.811,10.889,2.610
Track_43855,7,0,0,0,0,0,12,830,842,0.901,43855,43855,36.764,10.260,0,0.075,0.106,0.048,0.073,0.022,15.942,17.079,14.900,15.952,0.660
Track_43859,4,0,0,0,0,0,6,828,834,0.410,43859,43859,38.237,26.637,0,0.070,0.100,0.050,0.061,0.026,7.306,8.763,5.183,8.626,1.483
Track_43863,5,0,0,0,0,0,8,830,838,0.754,43863,43863,40.578,27.471,0,0.095,0.129,0.076,0.092,0.023,6.146,7.051,5.467,6.121,0.583
Track_43871,8,0,0,0,0,0,14,828,842,0.483,43871,43871,9.254,43.551,0,0.041,0.135,0.007,0.013,0.047,10.486,11.716,6.880,10.843,1.454
Track_43872,15,0,0,0,0,0,28,828,856,0.402,43872,43872,26.113,42.160,0,0.059,0.124,0.008,0.061,0.033,13.087,20.441,7.326,12.994,3.477
Track_43874,6,0,0,0,0,0,10,830,840,0.632,43874,43874,12.145,41.606,0,0.068,0.103,0.035,0.056,0.030,9.219,11.241,6.693,9.315,1.703
Track_43875,6,0,0,0,0,0,10,828,838,0.563,43875,43875,9.018,41.854,0,0.074,0.143,0.031,0.052,0.045,8.921,10.872,6.653,9.861,1.611
Track_43877,6,0,0,0,0,0,10,830,840,0.667,43877,43877,7.025,42.557,0,0.068,0.113,0.050,0.051,0.027,7.450,8.046,6.762,7.934,0.543
Track_43879,7,0,0,0,0,0,12,828,840,0.714,43879,43879,50.326,8.638,0,0.083,0.192,0.006,0.060,0.066,7.688,9.888,5.481,7.494,1.323
Track_43988,8,0,0,0,0,0,14,834,848,0.931,43988,43988,52.135,52.177,0,0.068,0.084,0.052,0.061,0.013,8.140,9.226,7.353,8.151,0.593
Track_43991,7,0,0,0,0,0,12,836,848,0.841,43991,43991,41.697,17.701,0,0.075,0.219,0.027,0.048,0.073,7.455,9.665,3.517,8.973,2.279
Track_43992,5,0,0,0,0,0,8,834,842,0.445,43992,43992,55.166,53.028,0,0.060,0.076,0.054,0.054,0.011,8.181,11.573,2.766,9.536,3.179
Track_43993,6,0,0,0,0,0,10,836,846,0.636,43993,43993,6.196,17.961,0,0.067,0.082,0.049,0.070,0.014,12.345,15.588,8.317,14.175,2.676
Track_44004,6,0,0,0,0,0,10,834,844,0.437,44004,44004,9.370,51.174,0,0.064,0.230,0.013,0.029,0.094,9.092,10.952,7.413,9.423,1.332
Track_44010,9,0,0,0,0,0,16,834,850,0.898,44010,44010,50.539,32.323,0,0.072,0.157,0.029,0.068,0.046,11.048,14.535,8.187,11.363,2.292
Track_44020,10,0,0,0,0,0,18,834,852,0.592,44020,44020,29.663,50.428,0,0.049,0.099,0.004,0.046,0.034,9.076,12.094,5.322,9.586,2.162
Track_44021,7,0,0,0,0,0,12,834,846,1.089,44021,44021,24.446,15.892,0,0.098,0.237,0.025,0.062,0.086,8.248,9.557,5.639,8.400,1.189
Track_44022,6,0,0,0,0,0,10,834,844,0.868,44022,44022,47.914,48.901,0,0.093,0.118,0.079,0.081,0.018,9.679,11.707,6.649,10.436,1.751
Track_44023,4,0,0,0,0,0,6,834,840,0.464,44023,44023,44.589,14.552,0,0.079,0.166,0.035,0.035,0.075,8.802,9.852,8.046,9.074,0.720
Track_44027,4,0,0,0,0,0,6,834,840,0.425,44027,44027,37.456,48.515,0,0.076,0.106,0.036,0.085,0.036,7.120,9.378,5.608,7.629,1.518
Track_44030,5,0,0,0,0,0,8,836,844,0.457,44030,44030,13.686,31.674,0,0.059,0.072,0.042,0.062,0.012,8.282,10.322,4.256,9.488,2.276
Track_44031,5,0,0,0,0,0,8,836,844,0.885,44031,44031,21.846,48.783,0,0.117,0.200,0.055,0.140,0.067,9.566,12.988,5.778,10.327,2.848
Track_44032,11,0,0,0,0,0,20,836,856,1.055,44032,44032,32.886,49.357,0,0.064,0.130,0.023,0.068,0.034,9.443,11.037,6.492,9.675,1.463
Track_44036,6,0,0,0,0,0,10,836,846,0.549,44036,44036,30.499,22.075,0,0.060,0.202,0.012,0.016,0.081,11.014,14.368,8.381,10.721,1.962
Track_44039,9,0,0,0,0,0,16,834,850,1.479,44039,44039,49.953,5.927,0,0.103,0.200,0.046,0.086,0.058,7.497,10.290,4.583,7.501,1.761
Track_44042,6,0,0,0,0,0,10,836,846,0.532,44042,44042,46.062,22.032,0,0.067,0.104,0.027,0.070,0.027,9.065,11.468,6.292,10.148,1.730
Track_44043,5,0,0,0,0,0,8,834,842,0.452,44043,44043,19.437,21.907,0,0.076,0.177,0.017,0.056,0.070,7.957,9.887,6.037,8.245,1.499
Track_44044,4,0,0,0,0,0,6,834,840,0.471,44044,44044,4.946,37.898,0,0.079,0.101,0.067,0.069,0.019,6.842,7.246,6.607,6.838,0.248
Track_44045,10,0,0,0,0,0,18,836,854,0.779,44045,44045,8.276,4.199,0,0.054,0.084,0.032,0.053,0.017,6.268,7.857,5.286,6.127,0.816
Track_44050,9,0,0,0,0,0,16,836,852,0.870,44050,44050,11.914,20.880,0,0.062,0.182,0.016,0.038,0.057,10.661,11.706,9.808,10.512,0.674
Track_44053,4,0,0,0,0,0,6,836,842,0.410,44053,44053,22.895,3.150,0,0.070,0.098,0.031,0.081,0.035,8.870,10.587,6.193,10.153,1.722
Track_44063,5,0,0,0,0,0,8,834,842,0.549,44063,44063,12.735,2.363,0,0.069,0.105,0.039,0.081,0.029,7.218,8.331,6.082,7.475,0.936
Track_44064,7,0,0,0,0,0,12,834,846,1.014,44064,44064,6.664,36.143,0,0.088,0.159,0.034,0.096,0.046,11.570,17.888,6.928,9.561,4.200
Track_44066,4,0,0,0,0,0,6,836,842,0.483,44066,44066,44.986,52.724,0,0.084,0.128,0.030,0.095,0.050,9.605,11.845,7.506,9.727,1.542
Track_44069,6,0,0,0,0,0,10,836,846,0.574,44069,44069,1.860,36.666,0,0.068,0.127,0.027,0.065,0.043,14.606,17.190,11.808,15.735,1.821
Track_44073,11,0,0,0,0,0,20,836,856,1.617,44073,44073,10.826,52.813,0,0.094,0.151,0.026,0.107,0.042,10.004,15.350,6.789,9.246,2.667
Track_44075,5,0,0,0,0,0,8,836,844,0.640,44075,44075,33.059,19.042,0,0.091,0.192,0.052,0.063,0.068,7.016,8.195,6.293,6.619,0.766
Track_44078,4,0,0,0,0,0,6,836,842,0.620,44078,44078,38.848,42.405,0,0.112,0.174,0.064,0.098,0.056,7.915,10.396,5.944,8.596,1.727
Track_44083,4,0,0,0,0,0,6,836,842,0.418,44083,44083,36.364,8.527,0,0.070,0.131,0.039,0.040,0.053,9.061,11.974,4.135,11.836,3.203
Track_44085,6,0,0,0,0,0,10,836,846,0.503,44085,44085,43.321,41.885,0,0.052,0.072,0.041,0.045,0.013,20.650,27.021,11.452,24.978,5.571
Track_44088,6,0,0,0,0,0,10,834,844,0.616,44088,44088,21.221,9.261,0,0.066,0.170,0.013,0.048,0.063,8.962,11.839,6.890,8.917,1.819
Track_44090,4,0,0,0,0,0,6,836,842,0.462,44090,44090,28.074,25.541,0,0.078,0.115,0.044,0.076,0.035,10.252,11.417,8.997,11.314,1.119
Track_44092,9,0,0,0,0,0,16,836,852,0.936,44092,44092,48.447,24.719,0,0.068,0.202,0.009,0.068,0.060,9.288,12.623,5.548,9.285,2.474
Track_44099,8,0,0,0,0,0,14,836,850,1.037,44099,44099,35.663,7.420,0,0.084,0.121,0.035,0.096,0.034,9.366,12.076,5.127,10.220,2.287
Track_44100,4,0,0,0,0,0,6,836,842,0.568,44100,44100,23.959,8.609,0,0.095,0.130,0.062,0.093,0.034,5.706,6.745,4.772,6.514,0.927
Track_44101,7,0,0,0,0,0,12,836,848,0.950,44101,44101,53.264,41.526,0,0.080,0.244,0.026,0.054,0.083,10.905,14.298,6.242,9.857,2.891
Track_44113,4,0,0,0,0,0,6,834,840,0.468,44113,44113,17.275,13.617,0,0.109,0.188,0.061,0.077,0.069,7.834,9.011,6.450,8.755,1.079
Track_44123,9,0,0,0,0,0,16,836,852,0.679,44123,44123,21.025,30.748,0,0.086,0.151,0.042,0.090,0.038,11.332,13.064,10.149,11.276,1.061
Track_44125,5,0,0,0,0,0,8,836,844,0.432,44125,44125,55.188,46.051,0,0.054,0.108,0.000,0.054,0.044,8.532,10.922,5.729,8.668,2.000
Track_44127,5,0,0,0,0,0,8,834,842,0.796,44127,44127,7.989,29.597,0,0.103,0.242,0.016,0.082,0.097,5.858,7.210,3.875,6.564,1.257
Track_44129,4,0,0,0,0,0,6,836,842,0.629,44129,44129,50.674,46.528,0,0.106,0.119,0.089,0.109,0.015,10.974,11.818,9.790,11.554,0.792
Track_44138,7,0,0,0,0,0,12,834,846,1.271,44138,44138,7.445,45.423,0,0.110,0.177,0.047,0.133,0.048,6.565,8.298,5.733,5.923,0.924
Track_44139,6,0,0,0,0,0,10,834,844,0.787,44139,44139,40.958,45.340,0,0.084,0.141,0.054,0.064,0.037,9.019,10.073,8.070,9.454,0.751
Track_44165,8,0,0,0,0,0,14,838,852,0.932,44165,44165,49.188,41.361,0,0.088,0.180,0.027,0.076,0.054,9.795,13.003,7.397,9.849,1.813
Track_44171,6,0,0,0,0,0,10,838,848,0.415,44171,44171,44.310,38.376,0,0.045,0.084,0.016,0.047,0.026,12.400,14.427,8.959,12.819,1.690
Track_44172,5,0,0,0,0,0,8,838,846,0.657,44172,44172,26.569,5.289,0,0.087,0.147,0.044,0.082,0.043,9.787,12.754,6.361,10.447,2.630
Track_44176,5,0,0,0,0,0,8,838,846,0.597,44176,44176,17.402,21.756,0,0.079,0.198,0.013,0.055,0.082,11.612,14.312,9.902,10.196,1.973
Track_44177,10,0,0,0,0,0,18,838,856,1.317,44177,44177,41.178,12.555,0,0.078,0.130,0.031,0.090,0.032,11.991,15.210,7.294,12.244,2.164
Track_44182,4,0,0,0,0,0,6,838,844,0.563,44182,44182,43.382,44.822,0,0.099,0.103,0.096,0.097,0.004,12.601,13.779,11.182,13.538,1.091
Track_44185,5,0,0,0,0,0,8,838,846,0.648,44185,44185,5.505,28.601,0,0.083,0.098,0.071,0.082,0.011,10.478,11.537,9.111,10.309,0.917
Track_44186,6,0,0,0,0,0,10,838,848,0.537,44186,44186,40.621,28.236,0,0.077,0.102,0.048,0.071,0.022,10.723,12.808,7.721,11.134,1.871
Track_44189,10,0,0,0,0,0,18,838,856,0.540,44189,44189,0.000,43.859,0,0.042,0.108,0.000,0.054,0.036,8.710,12.023,3.828,9.000,2.239
Track_44190,6,0,0,0,0,0,10,838,848,0.611,44190,44190,25.298,10.469,0,0.063,0.095,0.042,0.060,0.022,13.364,17.827,9.520,13.974,3.181
Track_44195,5,0,0,0,0,0,8,838,846,0.600,44195,44195,38.344,25.456,0,0.098,0.149,0.063,0.104,0.038,9.663,11.666,7.322,9.867,1.676
Track_44200,4,0,0,0,0,0,6,838,844,0.438,44200,44200,50.911,51.465,0,0.076,0.131,0.042,0.055,0.048,13.706,16.384,8.818,16.372,3.098
Track_44213,6,0,0,0,0,0,10,838,848,0.721,44213,44213,52.613,48.000,0,0.077,0.235,0.019,0.044,0.089,9.749,13.241,7.384,9.008,2.368
Track_44226,6,0,0,0,0,0,10,838,848,0.695,44226,44226,5.241,21.028,0,0.074,0.133,0.044,0.066,0.034,8.987,11.088,6.745,9.699,1.664
Track_44227,5,0,0,0,0,0,8,838,846,0.660,44227,44227,53.861,20.519,0,0.085,0.114,0.029,0.104,0.038,11.297,15.387,5.526,12.168,3.442
